Stemming,negasi
sortir dan lapor ke polisi supaya ada efek jera kalau hanya akun di blokir telah tolak bayar pesan cod dia bisa daftar akun lagi dgn nomor baru beli abal beli tipu yang checkout dgn metode cod yang enak tolak bayar pesan jual di rugi waktu dan juga uang lebih bagi jual sistem jastip seperti saya,"['sortir', 'dan', 'lapor', 'ke', 'polisi', 'supaya', 'ada', 'efek', 'jera', 'kalau', 'hanya', 'akun', 'di', 'blokir', 'telah', 'tolak', 'bayar', 'pesan', 'cod', 'dia', 'bisa', 'daftar', 'akun', 'lagi', 'dgn', 'nomor', 'baru', 'beli', 'abal', 'beli', 'tipu', 'yang', 'checkout', 'dgn', 'metode', 'cod', 'yang', 'enak', 'tolak', 'bayar', 'pesan', 'jual', 'di', 'rugi', 'waktu', 'dan', 'juga', 'uang', 'lebih', 'bagi', 'jual', 'sistem', 'jastip', 'seperti', 'saya']"
ganyaman bgt sekarang shopeenya masak gada voucher gratong yg biasa voucher semua khusus buat yg shopeepay paylater kl mau co ongkir bisa sampai banyak barang dr jakarta kasihan yg dijawa kl mau co,"['ganyaman', 'bgt', 'sekarang', 'shopeenya', 'masak', 'gada', 'voucher', 'gratong', 'yg', 'biasa', 'voucher', 'semua', 'khusus', 'buat', 'yg', 'shopeepay', 'paylater', 'kl', 'mau', 'co', 'ongkir', 'bisa', 'sampai', 'banyak', 'barang', 'dr', 'jakarta', 'kasihan', 'yg', 'dijawa', 'kl', 'mau', 'co']"
hati hati kalo belanja online sini gak lama indah terus yg didapet gak selalu untung terus yg didapet garansi shopee cuma  real,"['hati', 'hati', 'kalo', 'belanja', 'online', 'sini', 'tidak_lama', 'indah', 'terus', 'yg', 'didapet', 'tidak_selalu', 'untung', 'terus', 'yg', 'didapet', 'garansi', 'shopee', 'cuma', '', 'real']"
tarik uang dari shopee ini lama minta ampun nunggu uang masuk ke rekening bisa pergi dulu naik haji nikah dan selamat dunia heran dah gilir deposit instan tapi pas withdraw hari hari sangat buruk,"['tarik', 'uang', 'dari', 'shopee', 'ini', 'lama', 'minta', 'ampun', 'nunggu', 'uang', 'masuk', 'ke', 'rekening', 'bisa', 'pergi', 'dulu', 'naik', 'haji', 'nikah', 'dan', 'selamat', 'dunia', 'heran', 'dah', 'gilir', 'deposit', 'instan', 'tapi', 'pas', 'withdraw', 'hari', 'hari', 'sangat', 'buruk']"
halo pihak shopee turut ku di shopee itu kurang bagus saya mau pesan barang tapi alamat tidak bisa di rumah sendiri buat lokasi pakai maps harus kalau mau buat lokasi nya itu ada dua pilih isi kayak formulir dan maps ini mah cuman maps aja apalagi susah di cari kalau di cari ke refresh lagi terus kalau ke refresh tuh ke jakarta lagi maps nya dan lagi ongkirnya mahal banget di shopee ongkirnya mahal banget di aplikasi yang lain aja murah banget ongkirnya,"['halo', 'pihak', 'shopee', 'turut', 'ku', 'di', 'shopee', 'itu', 'kurang', 'bagus', 'saya', 'mau', 'pesan', 'barang', 'tapi', 'alamat', 'tidak_bisa', 'di', 'rumah', 'sendiri', 'buat', 'lokasi', 'pakai', 'maps', 'harus', 'kalau', 'mau', 'buat', 'lokasi', 'nya', 'itu', 'ada', 'dua', 'pilih', 'isi', 'kayak', 'formulir', 'dan', 'maps', 'ini', 'mah', 'cuman', 'maps', 'aja', 'apalagi', 'susah', 'di', 'cari', 'kalau', 'di', 'cari', 'ke', 'refresh', 'lagi', 'terus', 'kalau', 'ke', 'refresh', 'tuh', 'ke', 'jakarta', 'lagi', 'maps', 'nya', 'dan', 'lagi', 'ongkirnya', 'mahal', 'banget', 'di', 'shopee', 'ongkirnya', 'mahal', 'banget', 'di', 'aplikasi', 'yang', 'lain', 'aja', 'murah', 'banget', 'ongkirnya']"
parah sekarang udah gk bsa gratis ongkir lagi utk jasa kirim tidak bisa milih lagi hanya sedia reguler aja,"['parah', 'sekarang', 'udah', 'gk', 'bsa', 'gratis', 'ongkir', 'lagi', 'utk', 'jasa', 'kirim', 'tidak_bisa', 'milih', 'lagi', 'hanya', 'sedia', 'reguler', 'aja']"
aplikasi tidak guna sudah saya pesan barang sini tapi barang saya tidak sampai juga blm lagi saya harus di complain sama customer saya kwrna barang gak nyampe juga sudah saya laporin di email juga di respon biasa aja blm lagi barang yg saya pesan udh di bayar duluan jadi udh di komplain customer malah ikut rugi mending uninstall aja aplikasi,"['aplikasi', 'tidak_guna', 'sudah', 'saya', 'pesan', 'barang', 'sini', 'tapi', 'barang', 'saya', 'tidak_sampai', 'juga', 'blm', 'lagi', 'saya', 'harus', 'di', 'complain', 'sama', 'customer', 'saya', 'kwrna', 'barang', 'tidak_nyampe', 'juga', 'sudah', 'saya', 'laporin', 'di', 'email', 'juga', 'di', 'respon', 'biasa', 'aja', 'blm', 'lagi', 'barang', 'yg', 'saya', 'pesan', 'udh', 'di', 'bayar', 'duluan', 'jadi', 'udh', 'di', 'komplain', 'customer', 'malah', 'ikut', 'rugi', 'mending', 'uninstall', 'aja', 'aplikasi']"
kenapa shepee skarang susah banget pakai kalau dapat vocer guna baru pasti tidak bisa di pakai itu kenapa yaa dulu engak penah gitu sekarang kok gituu ya heran dehh padahall itu vocer blom ada yang make kok ada tulis vocer sudah guna terus yang gunain siapa truss kalo mau chekout ituu lot nya minta ampun padahl sinyal udah buagus bangett kenapaa yaa shopee engak seperti dulu duluu nyaman banget pake shopee tapi sekarang kalo make bikin emosi aja,"['kenapa', 'shepee', 'skarang', 'susah', 'banget', 'pakai', 'kalau', 'dapat', 'vocer', 'guna', 'baru', 'pasti', 'tidak_bisa', 'di', 'pakai', 'itu', 'kenapa', 'yaa', 'dulu', 'engak', 'penah', 'gitu', 'sekarang', 'kok', 'gituu', 'ya', 'heran', 'dehh', 'padahall', 'itu', 'vocer', 'blom', 'ada', 'yang', 'make', 'kok', 'ada', 'tulis', 'vocer', 'sudah', 'guna', 'terus', 'yang', 'gunain', 'siapa', 'truss', 'kalo', 'mau', 'chekout', 'ituu', 'lot', 'nya', 'minta', 'ampun', 'padahl', 'sinyal', 'udah', 'buagus', 'bangett', 'kenapaa', 'yaa', 'shopee', 'engak', 'seperti', 'dulu', 'duluu', 'nyaman', 'banget', 'pake', 'shopee', 'tapi', 'sekarang', 'kalo', 'make', 'bikin', 'emosi', 'aja']"
aplikasi gk lancar buka ribet sekali pilih bekanja tapi tunjuk kirim je slamat nana tidsk sda terus gimana ribet sekali semua langkah ikut tp tetap tudak ada promo banyak tp tdk fpt guna hm,"['aplikasi', 'gk', 'lancar', 'buka', 'ribet', 'sekali', 'pilih', 'bekanja', 'tapi', 'tunjuk', 'kirim', 'je', 'slamat', 'nana', 'tidsk', 'sda', 'terus', 'gimana', 'ribet', 'sekali', 'semua', 'langkah', 'ikut', 'tp', 'tetap', 'tudak', 'ada', 'promo', 'banyak', 'tp', 'tdk', 'fpt', 'guna', 'hm']"
barang nya tidak sesuai dengan yang di pasar barang rusak kok di kirim saya sangat bner kecewa dengan barang yang di di terima usul saya kalo tidak mau seret rezeki nya jangan jual dah dari pada dosa,"['barang', 'nya', 'tidak_sesuai', 'dengan', 'yang', 'di', 'pasar', 'barang', 'rusak', 'kok', 'di', 'kirim', 'saya', 'sangat', 'bner', 'kecewa', 'dengan', 'barang', 'yang', 'di', 'di', 'terima', 'usul', 'saya', 'kalo', 'tidak_mau', 'seret', 'rezeki', 'nya', 'tidak_jual', 'dah', 'dari', 'pada', 'dosa']"
udah bulan akun shopi saya tidak bisa buka alas tinjau akun kenapa bagaimana cara chat agen shopi,"['udah', 'bulan', 'akun', 'shopi', 'saya', 'tidak_bisa', 'buka', 'alas', 'tinjau', 'akun', 'kenapa', 'bagaimana', 'cara', 'chat', 'agen', 'shopi']"
benar apk ini sangatt jelek layan lot kaya siput sebell,"['benar', 'apk', 'ini', 'sangatt', 'jelek', 'layan', 'lot', 'kaya', 'siput', 'sebell']"
kok shopee makin sampah ya min hampir  sesuatu yg saya cari ga pernah ada si shopee alias blokir mending tokopedia,"['kok', 'shopee', 'makin', 'sampah', 'ya', 'min', 'hampir', '', 'sesuatu', 'yg', 'saya', 'cari', 'ga', 'pernah', 'ada', 'si', 'shopee', 'alias', 'blokir', 'mending', 'tokopedia']"
kenapa ga bisa milih jasa kirim sekarang tambah mahal buat jual biasa jadi susah apalagi musim covid kya gin apa susah sekarang mau jual juga sulit,"['kenapa', 'ga', 'bisa', 'milih', 'jasa', 'kirim', 'sekarang', 'tambah', 'mahal', 'buat', 'jual', 'biasa', 'jadi', 'susah', 'apalagi', 'musim', 'covid', 'kya', 'gin', 'apa', 'susah', 'sekarang', 'mau', 'jual', 'juga', 'sulit']"
saya mau beli barang cuma alamat aneh bener dah masa saya di bandar lampung cuma kata lampung timur kan gajelas makanya pake google maps dong kayak lazada jadi gak emosi,"['saya', 'mau', 'beli', 'barang', 'cuma', 'alamat', 'aneh', 'bener', 'dah', 'masa', 'saya', 'di', 'bandar', 'lampung', 'cuma', 'kata', 'lampung', 'timur', 'kan', 'gajelas', 'makanya', 'pake', 'google', 'maps', 'dong', 'kayak', 'lazada', 'jadi', 'tidak_emosi']"
kualitas shopee kurang baik masa saya mau transaksi atau isi saldo selalu error saya coba hari ikut pun tetap error saya harap hal ini dapat di tindak lanjut agar guna shopee rasa nyaman utk belanja,"['kualitas', 'shopee', 'kurang', 'baik', 'masa', 'saya', 'mau', 'transaksi', 'atau', 'isi', 'saldo', 'selalu', 'error', 'saya', 'coba', 'hari', 'ikut', 'pun', 'tetap', 'error', 'saya', 'harap', 'hal', 'ini', 'dapat', 'di', 'tindak', 'lanjut', 'agar', 'guna', 'shopee', 'rasa', 'nyaman', 'utk', 'belanja']"
jangan di dowload kirim lama ongkir mahal pelit gratis ongkir pindah aplikasi lain saja,"['tidak_di', 'dowload', 'kirim', 'lama', 'ongkir', 'mahal', 'pelit', 'gratis', 'ongkir', 'pindah', 'aplikasi', 'lain', 'saja']"
shopee kok makin ga jelas ya udah senang dapet voucher gratis ongkir nyata ga bisa di gunaiin kalau ga niat kasih voucher ga usah ngasih,"['shopee', 'kok', 'makin', 'ga', 'jelas', 'ya', 'udah', 'senang', 'dapet', 'voucher', 'gratis', 'ongkir', 'nyata', 'ga', 'bisa', 'di', 'gunaiin', 'kalau', 'ga', 'niat', 'kasih', 'voucher', 'ga', 'usah', 'ngasih']"
tidak bisa beri nilai bintang saat ulas ketika beri barang tidak sesuai di paksa harus beri nilai bintang atas,"['tidak_bisa', 'beri', 'nilai', 'bintang', 'saat', 'ulas', 'ketika', 'beri', 'barang', 'tidak_sesuai', 'di', 'paksa', 'harus', 'beri', 'nilai', 'bintang', 'atas']"
mau daftar pertama kali nmer kok bisa sama dng orang lain aneh banget gmna mana mau login klau nmer bisa sma wah nmer sya buat tipu ni,"['mau', 'daftar', 'pertama', 'kali', 'nmer', 'kok', 'bisa', 'sama', 'dng', 'orang', 'lain', 'aneh', 'banget', 'gmna', 'mana', 'mau', 'login', 'klau', 'nmer', 'bisa', 'sma', 'wah', 'nmer', 'sya', 'buat', 'tipu', 'ni']"
splater tolong dong dibenerin jadi rugi nih saya mau bayar ga bisa terus sampe lewat dan akhir kena denda gara gara ganggu ga bisa bayar kode bayar ga muncul tetus lewat tfga bisa indomart ga bisa,"['splater', 'tolong', 'dong', 'dibenerin', 'jadi', 'rugi', 'nih', 'saya', 'mau', 'bayar', 'ga', 'bisa', 'terus', 'sampe', 'lewat', 'dan', 'akhir', 'kena', 'denda', 'gara', 'gara', 'ganggu', 'ga', 'bisa', 'bayar', 'kode', 'bayar', 'ga', 'muncul', 'tetus', 'lewat', 'tfga', 'bisa', 'indomart', 'ga', 'bisa']"
untuk kembali dana ke rekening milik terlalu ribet harus ktp alamat dan lain telah ktp terfertivikasi harus daftar in no rekening bank dulu dan nunggu lagi vertifikasi walau emang untuk aman tapi kesan malah sangat susah guna,"['untuk', 'kembali', 'dana', 'ke', 'rekening', 'milik', 'terlalu', 'ribet', 'harus', 'ktp', 'alamat', 'dan', 'lain', 'telah', 'ktp', 'terfertivikasi', 'harus', 'daftar', 'in', 'no', 'rekening', 'bank', 'dulu', 'dan', 'nunggu', 'lagi', 'vertifikasi', 'walau', 'emang', 'untuk', 'aman', 'tapi', 'kesan', 'malah', 'sangat', 'susah', 'guna']"
ongkirnya udah mahal dikalimantan kemarin masih murah sekarang udah ribu mending beli tempat lain kalau mahal ongki nya begini mana ngga ada pilih kirim nya lagi,"['ongkirnya', 'udah', 'mahal', 'dikalimantan', 'kemarin', 'masih', 'murah', 'sekarang', 'udah', 'ribu', 'mending', 'beli', 'tempat', 'lain', 'kalau', 'mahal', 'ongki', 'nya', 'begini', 'mana', 'ngga', 'ada', 'pilih', 'kirim', 'nya', 'lagi']"
ini aplikasi gimana sih gk tanggung jawab banget kemarin aman aja sekarang kok udh kacau pesan saya udah dari minggu yg lalu tapi tidak sampai dari luar negeri tapi udh sampai jakarta tapi sampai sekarang di situ aja saya chat jual tapi tidak mau tanggung jawab padahal saya sudah bayar saya ini jual kalo gin cara saya rugi dong tolong dong responnya,"['ini', 'aplikasi', 'gimana', 'sih', 'gk', 'tanggung', 'jawab', 'banget', 'kemarin', 'aman', 'aja', 'sekarang', 'kok', 'udh', 'kacau', 'pesan', 'saya', 'udah', 'dari', 'minggu', 'yg', 'lalu', 'tapi', 'tidak_sampai', 'dari', 'luar', 'negeri', 'tapi', 'udh', 'sampai', 'jakarta', 'tapi', 'sampai', 'sekarang', 'di', 'situ', 'aja', 'saya', 'chat', 'jual', 'tapi', 'tidak_mau', 'tanggung', 'jawab', 'padahal', 'saya', 'sudah', 'bayar', 'saya', 'ini', 'jual', 'kalo', 'gin', 'cara', 'saya', 'rugi', 'dong', 'tolong', 'dong', 'responnya']"
shopee makin pelit ga kayak dulu makin males belanja di shopee gada event tarik balikin shopee kyk dulu pls omg antusias banget pas ada eh nyata cashbacknya dikit banget parah sih shopee shopee ngerombak apk mulu deh mending benerin kerja,"['shopee', 'makin', 'pelit', 'ga', 'kayak', 'dulu', 'makin', 'males', 'belanja', 'di', 'shopee', 'gada', 'event', 'tarik', 'balikin', 'shopee', 'kyk', 'dulu', 'pls', 'omg', 'antusias', 'banget', 'pas', 'ada', 'eh', 'nyata', 'cashbacknya', 'dikit', 'banget', 'parah', 'sih', 'shopee', 'shopee', 'ngerombak', 'apk', 'mulu', 'deh', 'mending', 'benerin', 'kerja']"
saya pesan token listrik sudah bayar masa harus nunggu jam buat konfirmasi pesnaan yang jelas ganggu sekali ada desak,"['saya', 'pesan', 'token', 'listrik', 'sudah', 'bayar', 'masa', 'harus', 'nunggu', 'jam', 'buat', 'konfirmasi', 'pesnaan', 'yang', 'jelas', 'ganggu', 'sekali', 'ada', 'desak']"
team shopee ga bisa nanganin mas otp yang akhir duit penjualanan di tahan hari karena ga bisa daftar rekening kait masalah otp mohon perhati team kembang shopee jangan sampai umkm runtuh karena shopee,"['team', 'shopee', 'ga', 'bisa', 'nanganin', 'mas', 'otp', 'yang', 'akhir', 'duit', 'penjualanan', 'di', 'tahan', 'hari', 'karena', 'ga', 'bisa', 'daftar', 'rekening', 'kait', 'masalah', 'otp', 'mohon', 'perhati', 'team', 'kembang', 'shopee', 'tidak_sampai', 'umkm', 'runtuh', 'karena', 'shopee']"
tahun tahun pake shopee sekarang males mending pindah ke lapak lain sekarang tidak bisa milih jasa kirim kecewa,"['tahun', 'tahun', 'pake', 'shopee', 'sekarang', 'males', 'mending', 'pindah', 'ke', 'lapak', 'lain', 'sekarang', 'tidak_bisa', 'milih', 'jasa', 'kirim', 'kecewa']"
aplikasi mudah di hack flassale nya hilang trus pindah pindah karena ada yang pake bot mudah banget di hack aplikasi,"['aplikasi', 'mudah', 'di', 'hack', 'flassale', 'nya', 'hilang', 'trus', 'pindah', 'pindah', 'karena', 'ada', 'yang', 'pake', 'bot', 'mudah', 'banget', 'di', 'hack', 'aplikasi']"
dulu pernah pasang aplikasi ini dan sekarang saya coba lagi masih sama aja ribet nya mau mes barang masang alamat konfirmasi nya eror,"['dulu', 'pernah', 'pasang', 'aplikasi', 'ini', 'dan', 'sekarang', 'saya', 'coba', 'lagi', 'masih', 'sama', 'aja', 'ribet', 'nya', 'mau', 'mes', 'barang', 'masang', 'alamat', 'konfirmasi', 'nya', 'eror']"
aplikasi ini baru awal lounching bgus bangets hari jalan aplikasi banyak baru dan sampah yg masuk tolong shoppe di baik sistem aplikasi juga baik ongkir yg sekarang makin mahal sulit beli dalam pilih brang tuk di beli berat ongkir,"['aplikasi', 'ini', 'baru', 'awal', 'lounching', 'bgus', 'bangets', 'hari', 'jalan', 'aplikasi', 'banyak', 'baru', 'dan', 'sampah', 'yg', 'masuk', 'tolong', 'shoppe', 'di', 'baik', 'sistem', 'aplikasi', 'juga', 'baik', 'ongkir', 'yg', 'sekarang', 'makin', 'mahal', 'sulit', 'beli', 'dalam', 'pilih', 'brang', 'tuk', 'di', 'beli', 'berat', 'ongkir']"
ongkirnya jadi mahal karena gak bisa pilih jasa kirim buat kalian yang mau download apk ini mending pikir pikir dulu karena ongkirnya mahal tambah lagi gak bisa pilih jasa kirim ongkirnya jadi kali lipat dari biasa,"['ongkirnya', 'jadi', 'mahal', 'karena', 'tidak_bisa', 'pilih', 'jasa', 'kirim', 'buat', 'kalian', 'yang', 'mau', 'download', 'apk', 'ini', 'mending', 'pikir', 'pikir', 'dulu', 'karena', 'ongkirnya', 'mahal', 'tambah', 'lagi', 'tidak_bisa', 'pilih', 'jasa', 'kirim', 'ongkirnya', 'jadi', 'kali', 'lipat', 'dari', 'biasa']"
jadi males cod ada biaya tangan ongkir di jabodetabek mahal juga yang lain aja cuma,"['jadi', 'males', 'cod', 'ada', 'biaya', 'tangan', 'ongkir', 'di', 'jabodetabek', 'mahal', 'juga', 'yang', 'lain', 'aja', 'cuma']"
bijak baru shopee buat beli gk bisa pilih jasa kirim malah tentu shopee,"['bijak', 'baru', 'shopee', 'buat', 'beli', 'gk', 'bisa', 'pilih', 'jasa', 'kirim', 'malah', 'tentu', 'shopee']"
suka error apalagi pas main di shopee gamenya pdhl kuota full tolong baik lagi biar nyaman main gamenya,"['suka', 'error', 'apalagi', 'pas', 'main', 'di', 'shopee', 'gamenya', 'pdhl', 'kuota', 'full', 'tolong', 'baik', 'lagi', 'biar', 'nyaman', 'main', 'gamenya']"
ga jelas banget voucher freong kaga bisa dpake dadak baik lagi kualitas koneksi juga super lot banget kalo lagi ada event kayak gitu yang maksimalin doang akses langgan susah banget mau checkout juga gimana sih ini marketplace besar juga tapi buruk banget akses,"['ga', 'jelas', 'banget', 'voucher', 'freong', 'kaga', 'bisa', 'dpake', 'dadak', 'baik', 'lagi', 'kualitas', 'koneksi', 'juga', 'super', 'lot', 'banget', 'kalo', 'lagi', 'ada', 'event', 'kayak', 'gitu', 'yang', 'maksimalin', 'doang', 'akses', 'langgan', 'susah', 'banget', 'mau', 'checkout', 'juga', 'gimana', 'sih', 'ini', 'marketplace', 'besar', 'juga', 'tapi', 'buruk', 'banget', 'akses']"
agak kecewa dengan apk shopee yg sekarang dulu pernah download tapi terus hp ke restart terus pas download lagi apknya malah gak bisa login padahal udah di update daftar pake akun baru pun gak mau tolong ini gimana pihak shopee lama lama kalo gak bisa login juga uninstal sepenuh dari hp saya  nilai sangat kecewa ,"['agak', 'kecewa', 'dengan', 'apk', 'shopee', 'yg', 'sekarang', 'dulu', 'pernah', 'download', 'tapi', 'terus', 'hp', 'ke', 'restart', 'terus', 'pas', 'download', 'lagi', 'apknya', 'malah', 'tidak_bisa', 'login', 'padahal', 'udah', 'di', 'update', 'daftar', 'pake', 'akun', 'baru', 'pun', 'tidak_mau', 'tolong', 'ini', 'gimana', 'pihak', 'shopee', 'lama', 'lama', 'kalo', 'tidak_bisa', 'login', 'juga', 'uninstal', 'sepenuh', 'dari', 'hp', 'saya', '', 'nilai', 'sangat', 'kecewa', '']"
sangat buruk mau tambah lokasi aja susah nya minta ampun pdhl jelas pin lokasi sudah benar,"['sangat', 'buruk', 'mau', 'tambah', 'lokasi', 'aja', 'susah', 'nya', 'minta', 'ampun', 'pdhl', 'jelas', 'pin', 'lokasi', 'sudah', 'benar']"
jambore apa appsnya ngelag ga bisa di buka payah kalo yg kirim lama jangan di ikut serta,"['jambore', 'apa', 'appsnya', 'ngelag', 'ga', 'bisa', 'di', 'buka', 'payah', 'kalo', 'yg', 'kirim', 'lama', 'tidak_di', 'ikut', 'serta']"
kecewa berat makin hari makin ribet dah hari cuma pake vocer ni tambah lagi bisa pake freeong hadeh parah,"['kecewa', 'berat', 'makin', 'hari', 'makin', 'ribet', 'dah', 'hari', 'cuma', 'pake', 'vocer', 'ni', 'tambah', 'lagi', 'bisa', 'pake', 'freeong', 'hadeh', 'parah']"
shopee sekarang eneh masa muncul logo cod nya hanya produk ke terus udah daftar gratis ongkir extra minggu tiap hari chat ke shopee jawab nya gitu aja mau jual banyak banget habatannya tolong baik,"['shopee', 'sekarang', 'eneh', 'masa', 'muncul', 'logo', 'cod', 'nya', 'hanya', 'produk', 'ke', 'terus', 'udah', 'daftar', 'gratis', 'ongkir', 'extra', 'minggu', 'tiap', 'hari', 'chat', 'ke', 'shopee', 'jawab', 'nya', 'gitu', 'aja', 'mau', 'jual', 'banyak', 'banget', 'habatannya', 'tolong', 'baik']"
makin payah aja org sini gak pernah telat bayar tp kok limit jd gak bisa pake ngapain kasih limit gede klo gak bisa pake,"['makin', 'payah', 'aja', 'org', 'sini', 'tidak_pernah', 'telat', 'bayar', 'tp', 'kok', 'limit', 'jd', 'tidak_bisa', 'pake', 'ngapain', 'kasih', 'limit', 'gede', 'klo', 'tidak_bisa', 'pake']"
nyesel download aplikasi ini dari kemarin log in gak bisa bisa nunggu kode otp gak muncul muncul nyesel bgt nyesel bgt di baik dong aplikasi nya biar simple dan mudah buang waktu dan kouta aja contoh dong aplikasi tokopedia dan lazada gak pake ribet kalo mau log in dan daftar,"['nyesel', 'download', 'aplikasi', 'ini', 'dari', 'kemarin', 'log', 'in', 'tidak_bisa', 'bisa', 'nunggu', 'kode', 'otp', 'tidak_muncul', 'muncul', 'nyesel', 'bgt', 'nyesel', 'bgt', 'di', 'baik', 'dong', 'aplikasi', 'nya', 'biar', 'simple', 'dan', 'mudah', 'buang', 'waktu', 'dan', 'kouta', 'aja', 'contoh', 'dong', 'aplikasi', 'tokopedia', 'dan', 'lazada', 'tidak_pake', 'ribet', 'kalo', 'mau', 'log', 'in', 'dan', 'daftar']"
kenapa saldo shopepay saya tidak bisa di guna padahal saldo sudah cukup bagaimana ini dari pihak shopee tolong konfirmasi,"['kenapa', 'saldo', 'shopepay', 'saya', 'tidak_bisa', 'di', 'guna', 'padahal', 'saldo', 'sudah', 'cukup', 'bagaimana', 'ini', 'dari', 'pihak', 'shopee', 'tolong', 'konfirmasi']"
aku saranin bagi para guna yg guna aplikasi jgn mau download shoppe bukti sy guna baru alami kendala masukin alamat doang gmn mau belanja iklan aj bagus tp aplikasi jelek banget tim cs shoppe ga usa bales dgn alas clear cache dululah signal hrus stabil lah balas anda tuh dr mesin sy tau jadi basihlah mending di hapus aj aplikasi ini mending di blibli promonya sedikt tp paling ga percaya dan mudah org belanja,"['aku', 'saranin', 'bagi', 'para', 'guna', 'yg', 'guna', 'aplikasi', 'jgn', 'mau', 'download', 'shoppe', 'bukti', 'sy', 'guna', 'baru', 'alami', 'kendala', 'masukin', 'alamat', 'doang', 'gmn', 'mau', 'belanja', 'iklan', 'aj', 'bagus', 'tp', 'aplikasi', 'jelek', 'banget', 'tim', 'cs', 'shoppe', 'ga', 'usa', 'bales', 'dgn', 'alas', 'clear', 'cache', 'dululah', 'signal', 'hrus', 'stabil', 'lah', 'balas', 'anda', 'tuh', 'dr', 'mesin', 'sy', 'tau', 'jadi', 'basihlah', 'mending', 'di', 'hapus', 'aj', 'aplikasi', 'ini', 'mending', 'di', 'blibli', 'promonya', 'sedikt', 'tp', 'paling', 'ga', 'percaya', 'dan', 'mudah', 'org', 'belanja']"
